Link	Type	Score	CLR_score	ELNET_score	GENIE3_score	LLR_score	MI_score	NARROMI_score	PCOR_score	PEARSON_score	PLSNET_score	SPEARMAN_score	TIGRESS_score	irp_score
reaction	1.0	0.35758323057953145	0.42884866878400485	0.11450175533351335	0.04298359728873479	0.39682539682539686	0.37851266123738453	0.328371876749637	0.18569025205967304	0.6759969267388785	0.12481030989188563	0.7742700748800265	0.03079345088161209	0.31945943008841315
binding	1.0	0.013563501849568421	0.3826548573592752	0.10369970294355929	0.08679645828649343	0.22675736961451254	0.5450838399606606	0.49961567295191633	0.13210241074658363	0.8376557344943433	0.02269850265800526	0.8752960553533012	0.008564231738035263	0.3338171863558621
catalysis	1.0	0.35141800246609123	0.5308825080671092	0.11450175533351335	0.12740299926421314	0.1527777777777778	0.3979666866920734	0.35414234967751324	0.3649770435091833	0.707533632624776	0.35580632603593004	0.7537491725963925	0.029722921914357683	0.3491607608135976
binding	1.0	0.5906288532675709	0.5308825080671092	0.21982176613556575	0.06581181125998324	0.1527777777777778	0.3979666866920734	0.35414234967751324	0.3649770435091833	0.707533632624776	0.35580632603593004	0.7537491725963925	0.029722921914357683	0.3491607608135976
reaction	1.0	0.35141800246609123	0.5308825080671092	0.11450175533351335	0.12740299926421314	0.1527777777777778	0.3979666866920734	0.35414234967751324	0.3649770435091833	0.707533632624776	0.35580632603593004	0.7537491725963925	0.029722921914357683	0.3491607608135976
catalysis	0.0	0.038224414303329235	0.2709049015234414	0.06238185255198488	0.061368252001959535	0.3010204081632653	0.17909904225979367	0.29791198119802487	0.12314334349222238	0.6342536796275932	0.01677975533674866	0.8326757198411386	0.008753148614609572	0.2106442490057726
regulation	1.0	0.05548705302096177	0.36775723561550877	0.07075344315419929	0.09571972689864235	0.3072562358276644	0.3341072882429213	0.2967131338628506	0.2190332526007291	0.6005457298241915	0.15602516645412723	0.7843631060731425	0.0025188916876574307	0.22558676881916562
catalysis	0.0	0.011097410604192365	0.5253032076529193	0.9451795841209829	0.30982122179647953	0.25425170068027214	0.45846042507985035	0.33091982273508	0.3580765474826088	0.67926038355504	0.31291410406904774	0.8451733927684925	0.0023299748110831233	0.5263001285962311
regulation	0.0	0.004932182490752168	0.5329502806807509	0.0	0.004392538512043319	0.6607142857142857	0.29661879898589477	0.24640583038366276	0.021589200116433442	0.5503303002455596	0.059609692849061424	0.6850824300843952	0.10566750629722921	0.2864901508741696
catalysis	0.0	0.011097410604192365	0.5329502806807509	0.0	0.004392538512043319	0.25170068027210885	0.29661879898589477	0.24640583038366276	0.021589200116433442	0.5503303002455596	0.059609692849061424	0.6850824300843952	0.10566750629722921	0.2864901508741696
catalysis	0.0	0.0061652281134401965	0.9214792898656265	0.0	0.2394488148277988	0.18452380952380953	0.3665971576293319	0.28244558530004393	0.49402101049326447	0.6109631811265613	1.0	0.7543529186662253	0.1491183879093199	0.652852274756068
reaction	0.0	0.0061652281134401965	0.9214792898656265	0.0	0.2394488148277988	0.18452380952380953	0.3665971576293319	0.28244558530004393	0.49402101049326447	0.6109631811265613	1.0	0.7543529186662253	0.1491183879093199	0.652852274756068
binding	1.0	0.002466091245376084	0.5771220722970578	0.0	0.7626156882800612	0.6678004535147392	0.784057302044215	0.6016695293496174	0.33481421917597104	0.8957275644405612	0.1324620305667534	0.8989740195267252	0.0811712846347607	0.722283889764309
catalysis	1.0	0.0283600493218249	0.5276099115827039	0.26167971914663785	0.05522238383895186	0.24603174603174605	0.24862740913761622	0.23566207055801755	0.11933221068393217	0.5303089079377515	0.03178858475085604	0.5753751758232666	0.022607052896725436	0.07480057234378923
binding	1.0	0.0283600493218249	0.5276099115827039	0.26167971914663785	0.05522238383895186	0.24603174603174605	0.24862740913761622	0.23566207055801755	0.11933221068393217	0.5303089079377515	0.03178858475085604	0.5753751758232666	0.022607052896725436	0.07480057234378923
reaction	1.0	0.0283600493218249	0.5276099115827039	0.26167971914663785	0.05522238383895186	0.24603174603174605	0.24862740913761622	0.23566207055801755	0.11933221068393217	0.5303089079377515	0.03178858475085604	0.5753751758232666	0.022607052896725436	0.07480057234378923
catalysis	0.0	0.13563501849568435	0.44307652029581723	0.0	0.29584124959559266	0.08106575963718823	0.21901609532402883	0.38338374095498373	0.31635378908978423	0.4236411365040148	0.5894872547579235	0.5572214235479066	0.0035894206549118386	0.2330774345957498
binding	1.0	0.10850801479654745	0.5289214919989782	0.038887388603834734	0.13532400426303703	0.17857142857142858	0.23573769655245996	0.009026375997024785	0.4018630418230056	0.5304181292276172	0.4513343000426659	0.7179859444812179	0.003967254408060453	0.2576271537281264
catalysis	1.0	0.10850801479654745	0.5289214919989782	0.038887388603834734	0.13532400426303703	0.17857142857142858	0.23573769655245996	0.009026375997024785	0.4018630418230056	0.5304181292276172	0.4513343000426659	0.7179859444812179	0.003967254408060453	0.2576271537281264
reaction	1.0	0.10850801479654745	0.5289214919989782	0.038887388603834734	0.13532400426303703	0.17857142857142858	0.23573769655245996	0.009026375997024785	0.4018630418230056	0.5304181292276172	0.4513343000426659	0.7179859444812179	0.003967254408060453	0.2576271537281264
catalysis	0.0	0.013563501849568421	0.18617451899186235	0.5160680529300566	0.37300077114000124	0.23951247165532885	0.05986746118821018	0.17244422513024416	0.27416835788285326	0.3894963015411502	0.33064038914982385	0.428571797948039	0.022427132061892764	0.07956406653884662
catalysis	0.0	0.061652281134401965	0.38227358398245126	0.007561436672967864	0.5261641545872671	0.12103174603174605	0.19721469014355664	0.29208674900890613	0.3640839773796291	0.6080631675680562	0.49473729764044716	0.6527231921231177	0.0030856423173803525	0.2738530484034143
reaction	0.0	0.07644882860665844	0.45651894865137255	0.07399405887118551	0.15285838408815183	0.08985260770975056	0.24624291668889559	0.27034640045296815	0.4444827398852234	0.591653610328568	0.6775669562735759	0.6527231921231177	0.0021410579345088163	0.33265800906124743
catalysis	0.0	0.6448828606658447	0.16163068081445078	0.44693491763435045	0.014145917998844107	0.21938775510204084	0.13421352341232934	0.316478298965322	0.10777830213073614	0.6603104897633288	0.0047357737187231005	0.8113649056759887	0.014924433249370277	0.10476841034876228
binding	0.0	0.0653514180024661	0.5268854921667384	0.017013232514177693	0.02720170111877697	0.12103174603174605	0.30284909734899174	0.21943176534224085	0.06868223414208943	0.49813758869522007	0.06961809349181113	0.760113716283303	0.0020151133501259445	0.3461670819522822
catalysis	1.0	0.4303329223181257	0.2161108336288202	0.9508506616257087	0.047036102222507245	0.18197278911564627	0.32970943057485286	0.22321832442444706	0.06749779173797711	0.664327196854427	0.06688339645363521	0.5461717069336423	0.0011964735516372797	0.11652060515264662
binding	1.0	0.5967940813810111	0.2161108336288202	0.9508506616257087	0.047036102222507245	0.21598639455782315	0.32970943057485286	0.330544759301912	0.06749779173797711	0.664327196854427	0.06688339645363521	0.5461717069336423	0.0011964735516372797	0.11652060515264662
reaction	1.0	0.4303329223181257	0.2161108336288202	0.9508506616257087	0.047036102222507245	0.18197278911564627	0.32970943057485286	0.22321832442444706	0.06749779173797711	0.664327196854427	0.06688339645363521	0.5461717069336423	0.0011964735516372797	0.11652060515264662
catalysis	0.0	0.038224414303329235	0.26270116936544674	0.005671077504725897	0.009872132257840147	0.3010204081632653	0.21709087282165712	0.25397375188604937	0.14145657906452602	0.5638643245604785	0.24017060250899455	0.7411209250372331	0.00654911838790932	0.1938051288420387
binding	1.0	0.6757090012330456	0.5132829289929172	0.0	0.06432451186818688	0.17063492063492064	0.25778961261275884	0.1513318592888526	0.26080722779809196	0.3314131728408082	0.27245722582754867	0.6609855928346848	0.014546599496221661	0.2799697785919618
catalysis	1.0	0.6757090012330456	0.5132829289929172	0.0	0.06432451186818688	0.17063492063492064	0.25778961261275884	0.1513318592888526	0.26080722779809196	0.3314131728408082	0.27245722582754867	0.6609855928346848	0.014546599496221661	0.2799697785919618
reaction	1.0	0.6757090012330456	0.5132829289929172	0.0	0.06432451186818688	0.17063492063492064	0.25778961261275884	0.1513318592888526	0.26080722779809196	0.3314131728408082	0.27245722582754867	0.6609855928346848	0.014546599496221661	0.2799697785919618
binding	0.0	0.6757090012330456	0.3799160436024235	0.018903591682419656	0.07017397563009374	0.2876984126984127	0.06767736982132538	0.1549866039090647	0.170604105566597	0.3419567935642297	0.5231683192557176	0.5422260259804732	0.003400503778337531	0.17677453742874816
catalysis	0.0	0.6744759556103576	0.42973195210698023	0.0037807183364839316	0.02674928838323519	0.20011337868480727	0.7993036725358891	0.5454739559115193	0.16829848857574314	0.8663225568327334	0.17186589204345404	0.7615086670527883	0.14584382871536522	0.3707012763887487
catalysis	0.0	0.1504315659679408	0.35997925872830083	0.017283283823926545	0.4846816994197011	0.15787981859410435	0.7938921736225959	1.0	0.7175199552721495	1.0	0.23798741384190322	0.9897389024491147	0.023866498740554153	0.8638768788116361
binding	1.0	0.0036991368680641123	0.04819422574179913	0.9338374291115311	0.00413603994695526	0.1312358276643991	0.1511183687102633	0.32662263512338	0.07216368567074663	0.6737371759140695	0.15753551059815252	0.7569062344861824	0.007934508816120907	0.2183367358291869
catalysis	1.0	0.0036991368680641123	0.04819422574179913	0.9338374291115311	0.00413603994695526	0.1312358276643991	0.1511183687102633	0.32662263512338	0.07216368567074663	0.6737371759140695	0.15753551059815252	0.7569062344861824	0.007934508816120907	0.2183367358291869
reaction	1.0	0.0036991368680641123	0.04819422574179913	0.9338374291115311	0.00413603994695526	0.1312358276643991	0.1511183687102633	0.32662263512338	0.07216368567074663	0.6737371759140695	0.15753551059815252	0.7569062344861824	0.007934508816120907	0.2183367358291869
binding	1.0	0.6744759556103576	0.7671576196848903	0.29057520928976505	0.038996048184575374	0.0654761904761905	0.4650456138560351	0.27634380031442063	0.21032553504258933	0.6013498244926861	0.2773042063924928	0.36858632922389545	0.03047858942065491	0.3272424776379693
catalysis	1.0	0.6744759556103576	0.7671576196848903	0.29057520928976505	0.038996048184575374	0.0654761904761905	0.4650456138560351	0.27634380031442063	0.21032553504258933	0.6013498244926861	0.2773042063924928	0.36858632922389545	0.03047858942065491	0.3272424776379693
reaction	1.0	0.6744759556103576	0.7671576196848903	0.29057520928976505	0.038996048184575374	0.0654761904761905	0.4650456138560351	0.27634380031442063	0.21032553504258933	0.6013498244926861	0.2773042063924928	0.36858632922389545	0.03047858942065491	0.3272424776379693
catalysis	0.0	0.09124537607891495	0.6382986565197112	0.04158790170132325	0.04491749549550769	0.12301587301587302	0.3889459754731292	0.1462774050490768	0.19813894831568502	0.3164705705117584	0.10198769091074333	0.0	0.005415617128463475	0.14916904065141623
binding	1.0	0.016029593094944505	0.442496984763045	0.01917364299216851	0.09932215873812923	0.2120181405895692	0.5067858294345644	0.4719725941601267	0.13447990342111726	0.8179789541873185	0.02782931930138566	0.8366214007943075	0.004030226700251889	0.3065661701351424
catalysis	0.0	0.0012330456226880282	0.4098472745943569	0.40048609235754784	0.14590102982628178	0.6343537414965987	0.23329057638378264	0.18202393266210534	0.1948399835527777	0.41376979165097405	0.0765124869232279	0.7482236678801919	0.008816120906801006	0.10229739624975098
catalysis	1.0	0.03329223181257707	0.30545081128620033	0.23143397245476643	0.06748148832639386	0.2525510204081633	0.6371048364836622	0.6621907590696438	0.08095576031871417	0.9216506726524957	0.01570885064901156	0.7932124462187656	0.0878463476070529	0.402224171434042
binding	1.0	0.03329223181257707	0.30545081128620033	0.23143397245476643	0.06748148832639386	0.2525510204081633	0.6371048364836622	0.6621907590696438	0.08095576031871417	0.9216506726524957	0.01570885064901156	0.7932124462187656	0.0878463476070529	0.402224171434042
reaction	1.0	0.03329223181257707	0.30545081128620033	0.23143397245476643	0.06748148832639386	0.2525510204081633	0.6371048364836622	0.6621907590696438	0.08095576031871417	0.9216506726524957	0.01570885064901156	0.7932124462187656	0.0878463476070529	0.402224171434042
binding	1.0	0.24537607891491983	0.6529687851486394	0.00945179584120983	0.05027742890495104	0.0	0.37821575945388636	0.21121218242181622	0.06011912873794012	0.4927311348468645	0.12022281196812387	0.32912305560152244	0.0021410579345088163	0.11867595043482082
reaction	0.0	0.023427866831072758	0.23405864238717808	0.00945179584120983	0.0158384021696808	0.22363945578231295	0.22040782243417706	0.32882737547329166	0.13055643795749522	0.6765825788276413	0.08815989544487489	0.8097863747310937	0.0027707808564231733	0.1899757038509008
reaction	0.0	0.020961775585696674	0.384805239204562	0.022684310018903586	0.01374273008394273	0.22363945578231295	0.3083742539762803	0.25980982928287416	0.07079890846746167	0.5739993070097472	0.027938586493312146	0.7095503061393348	0.007871536523929471	0.08094576447483837
reaction	0.0	0.1750924784217016	0.16082238125558404	0.9168241965973534	0.003319443579033291	0.17488662131519278	0.0681969479424474	0.1305709233655029	0.21064402609602068	0.26711949562361614	0.06254029497098719	0.447514169286778	0.0073047858942065485	0.09656878345895403
binding	1.0	0.10480887792848334	0.45958438660103684	0.03942749122333244	0.12665163139086266	0.12188208616780047	0.5466193788721907	0.51898227667119	0.2539941016145534	0.8503310534958347	0.19897665563556532	0.904498231424789	0.022544080604534004	0.33720674496288305
catalysis	1.0	0.10480887792848334	0.45958438660103684	0.03942749122333244	0.12665163139086266	0.12188208616780047	0.5466193788721907	0.51898227667119	0.2539941016145534	0.8503310534958347	0.19897665563556532	0.904498231424789	0.022544080604534004	0.33720674496288305
reaction	1.0	0.10480887792848334	0.45958438660103684	0.03942749122333244	0.12665163139086266	0.12188208616780047	0.5466193788721907	0.51898227667119	0.2539941016145534	0.8503310534958347	0.19897665563556532	0.904498231424789	0.022544080604534004	0.33720674496288305
catalysis	0.0	0.18865598027127004	0.31370156716067	0.0037807183364839316	0.36022509849099205	0.1709183673469388	0.48689572948536247	0.36178541943162984	0.27320298567630386	0.8546226969372844	0.19955273296104756	0.9123908861492637	0.010642317380352645	0.3585040403021106
binding	0.0	0.007398273736128225	0.43013864370892574	0.17904401836348907	0.015284061115727285	0.49886621315192736	0.25445642618395387	0.2641085984873646	0.059479564271184705	0.5812983021738803	0.021390744629188854	0.6835038991395002	0.010768261964735515	0.11167690002872066
catalysis	1.0	0.0036991368680641123	0.541639500938568	0.0018903591682419658	0.036669336524787155	1.0	0.3653515618657494	0.03151635434727892	0.25111692230078486	0.6619450428599408	0.13934370848668368	0.7919247993546251	0.04641057934508816	0.37511805237514906
regulation	1.0	0.0036991368680641123	0.541639500938568	0.0018903591682419658	0.036669336524787155	1.0	0.3653515618657494	0.03151635434727892	0.25111692230078486	0.6619450428599408	0.13934370848668368	0.7919247993546251	0.04641057934508816	0.37511805237514906
binding	1.0	0.0036991368680641123	0.541639500938568	0.0018903591682419658	0.036669336524787155	1.0	0.3653515618657494	0.03151635434727892	0.25111692230078486	0.6619450428599408	0.13934370848668368	0.7919247993546251	0.04641057934508816	0.37511805237514906
reaction	1.0	0.0036991368680641123	0.541639500938568	0.0018903591682419658	0.036669336524787155	1.0	0.3653515618657494	0.03151635434727892	0.25111692230078486	0.6619450428599408	0.13934370848668368	0.7919247993546251	0.04641057934508816	0.37511805237514906
catalysis	1.0	0.013563501849568421	0.4557106490925059	0.13421550094517956	0.0026661233860409968	0.22675736961451254	0.31565994539790637	0.27760591136121365	0.026491121743394547	0.6033610027267661	0.04993254205639261	0.6771897753599205	0.011649874055415616	0.09575891182231466
regulation	1.0	0.013563501849568421	0.4557106490925059	0.13421550094517956	0.0026661233860409968	0.22675736961451254	0.31565994539790637	0.27760591136121365	0.026491121743394547	0.6033610027267661	0.04993254205639261	0.6771897753599205	0.011649874055415616	0.09575891182231466
binding	1.0	0.013563501849568421	0.4557106490925059	0.13421550094517956	0.0026661233860409968	0.22675736961451254	0.31565994539790637	0.27760591136121365	0.026491121743394547	0.6033610027267661	0.04993254205639261	0.6771897753599205	0.011649874055415616	0.09575891182231466
reaction	1.0	0.013563501849568421	0.4557106490925059	0.13421550094517956	0.0026661233860409968	0.22675736961451254	0.31565994539790637	0.27760591136121365	0.026491121743394547	0.6033610027267661	0.04993254205639261	0.6771897753599205	0.011649874055415616	0.09575891182231466
binding	1.0	0.12823674475955613	0.31486699278249497	0.004590872265730487	0.000419470555869673	0.07624716553287983	0.41722818989652505	0.4773357753126018	0.026570055877447676	0.8219504662619203	0.09932174384145215	0.8192575604004634	0.0285264483627204	0.2398436145631997
catalysis	1.0	0.12823674475955613	0.31486699278249497	0.004590872265730487	0.000419470555869673	0.07624716553287983	0.41722818989652505	0.4773357753126018	0.026570055877447676	0.8219504662619203	0.09932174384145215	0.8192575604004634	0.0285264483627204	0.2398436145631997
reaction	1.0	0.12823674475955613	0.31486699278249497	0.004590872265730487	0.000419470555869673	0.07624716553287983	0.41722818989652505	0.4773357753126018	0.026570055877447676	0.8219504662619203	0.09932174384145215	0.8192575604004634	0.0285264483627204	0.2398436145631997
binding	0.0	0.038224414303329235	0.3765366905725074	0.15365919524709695	0.3627771545454568	0.2655895691609978	0.37050327171848146	0.1521019142243485	0.3306561893554299	0.7901934346706038	0.15872796695501495	0.9226519837001489	0.03709068010075566	0.3249862218323798
catalysis	0.0	0.6769420468557337	0.5682320480607801	0.2179314069673238	0.010226464769141581	0.2638888888888889	0.32708602497222344	0.20911345397723138	0.033918677424066394	0.47637807137799626	0.49292695363219774	0.42660671438027475	0.01133501259445844	0.22311575472015432
catalysis	1.0	0.02712700369913687	0.36747382240540294	0.14123683499864975	0.004021520664414744	0.24546485260770975	0.1759259044486557	0.17000798478417356	0.09732749164503281	0.4314636406092288	0.2837352379646553	0.41673216945225877	0.056926952141057925	0.057143818195461105
binding	1.0	0.02712700369913687	0.36747382240540294	0.14123683499864975	0.004021520664414744	0.24546485260770975	0.1759259044486557	0.17000798478417356	0.09732749164503281	0.4314636406092288	0.2837352379646553	0.41673216945225877	0.056926952141057925	0.057143818195461105
reaction	1.0	0.02712700369913687	0.36747382240540294	0.14123683499864975	0.004021520664414744	0.24546485260770975	0.1759259044486557	0.17000798478417356	0.09732749164503281	0.4314636406092288	0.2837352379646553	0.41673216945225877	0.056926952141057925	0.057143818195461105
catalysis	1.0	0.13563501849568435	0.2424453857660481	0.019443694301917364	0.03924663607701618	0.08106575963718823	0.17780705559253934	0.2667546032258166	0.16858943445698582	0.5857255306648187	0.08719028381474224	0.5998417590600694	0.0011964735516372797	0.08335467979020961
catalysis	0.0	0.30579531442663377	0.2831831751684275	0.3024574669187145	0.018510426408032722	0.24007936507936511	0.295036869170693	0.24933810341718937	0.06225387958256118	0.5556294159297369	0.05813512455091345	0.47434919534999176	0.02008816120906801	0.15793531894194024
reaction	1.0	0.08754623921085078	0.376529065104971	0.04266810694031866	0.14443875404115422	0.04761904761904762	0.39982232283893765	0.18351478721476536	0.4517305633173642	0.7533651456032783	0.18895532396418527	0.8697705506371008	0.022292191435768258	0.3048610410343586
catalysis	0.0	0.20098643649815043	0.3216473043336803	0.005671077504725897	0.0068170225485381765	0.1709183673469388	0.3450277069672178	0.34296365183448946	0.07942485129566637	0.6942481809005862	0.03923513310478889	0.7963695081085552	0.006108312342569269	0.19695146721313594
catalysis	0.0	0.011097410604192365	0.4237421473570765	0.1666216581150419	0.2472887679688185	0.25425170068027214	0.6235958053344901	0.8555183354052198	0.22973541278265397	0.886908886846744	0.07289847993818795	0.864246338739037	0.017632241813602016	0.5098310136850194
catalysis	1.0	0.2589395807644883	0.3100426136544163	0.28274372130704833	0.09589797062066105	0.1848072562358277	0.5211275773046422	0.49612193447777386	0.02625302816128883	0.8352754636255445	0.016628893336061205	0.8871343910309449	0.017758186397984883	0.30246506296557907
binding	1.0	0.2589395807644883	0.3100426136544163	0.28274372130704833	0.09589797062066105	0.1848072562358277	0.5211275773046422	0.49612193447777386	0.02625302816128883	0.8352754636255445	0.016628893336061205	0.8871343910309449	0.017758186397984883	0.30246506296557907
reaction	1.0	0.2589395807644883	0.3100426136544163	0.28274372130704833	0.09589797062066105	0.1848072562358277	0.5211275773046422	0.49612193447777386	0.02625302816128883	0.8352754636255445	0.016628893336061205	0.8871343910309449	0.017758186397984883	0.30246506296557907
catalysis	0.0	0.03575832305795315	0.5382207496597136	0.0	0.025876386701397466	0.11706349206349206	0.3056696642922256	0.20353517620525277	0.15594792199565322	0.4641584687928414	0.1286092305863396	0.5264407165315241	0.0031486146095717885	0.12396728429081894
catalysis	0.0	0.6325524044389642	0.3946001522551684	0.022684310018903586	0.01531232151932196	0.4444444444444445	0.6460536418019154	0.13591824340170786	0.14594084701817656	0.8774009852513599	0.0926797209854711	0.8855558600860499	0.1326196473551637	0.40507812803216714
catalysis	0.0	0.002466091245376084	0.1785795533255299	0.40048609235754784	0.017773223919054837	0.005952380952380952	0.27367153848473386	0.401854259387544	0.09935292258753012	0.7581991292426823	0.05484353121305699	0.8713490815819956	0.04634760705289672	0.23989277610024806
catalysis	0.0	0.023427866831072758	0.568199004368122	0.26654064272211714	0.002243211679654748	0.23469387755102042	0.4128071367766208	0.31660166320297844	0.19592844824754518	0.6604780879495021	0.0570221940201277	0.707181863312924	0.03589420654911838	0.31260010194550314
binding	1.0	0.4623921085080148	0.47866839002232986	0.45098568728058325	0.08638794460925886	0.2142857142857143	0.28433680723883664	0.24039577777988655	0.2921686975148263	0.5392481055755588	0.20232967135941599	0.6961321466986595	0.005163727959697733	0.2693431242415538
reaction	0.0	0.1652281134401973	0.3000583348266541	0.0018903591682419658	0.05626229280782783	0.17488662131519278	0.47054757503148775	0.356640272142412	0.0582890963606561	0.8068459151237591	0.018949150906634286	0.8839773291411551	0.009823677581863978	0.1754057767393481
binding	1.0	0.06288532675709002	0.3113236922005448	0.028355387523629486	0.23137674464636102	0.10912698412698413	0.5748528828467314	0.3306340063236599	0.12067331625486749	0.9476660540231098	0.042856036638431697	0.8831887100777759	0.2797858942065491	0.3775683668796137
reaction	1.0	0.06288532675709002	0.3113236922005448	0.028355387523629486	0.23137674464636102	0.10912698412698413	0.5748528828467314	0.3306340063236599	0.12067331625486749	0.9476660540231098	0.042856036638431697	0.8831887100777759	0.2797858942065491	0.3775683668796137
catalysis	0.0	0.016029593094944505	0.45563439441714104	0.06238185255198487	0.03365401654899953	0.2120181405895692	0.56613835159202	0.3563723955120723	0.19196409541895554	0.7101153979421203	0.08295709607545221	0.7536121338739036	0.0017632241813602015	0.26523684217335386
catalysis	1.0	0.011097410604192365	0.38018166405494414	0.22009181744531456	0.05124376231327007	0.24971655328798187	0.41708437809514304	0.4152756558074505	0.03044114247457977	0.7708744482441737	0.07570084935952939	0.8453039674002979	0.13709068010075565	0.19682726964585573
binding	1.0	0.011097410604192365	0.38018166405494414	0.22009181744531456	0.05124376231327007	0.24971655328798187	0.41708437809514304	0.4152756558074505	0.03044114247457977	0.7708744482441737	0.07570084935952939	0.8453039674002979	0.13709068010075565	0.19682726964585573
reaction	1.0	0.011097410604192365	0.38018166405494414	0.22009181744531456	0.05124376231327007	0.24971655328798187	0.41708437809514304	0.4152756558074505	0.03044114247457977	0.7708744482441737	0.07570084935952939	0.8453039674002979	0.13709068010075565	0.19682726964585573
binding	1.0	0.5844636251541306	0.4108512944866599	0.1323251417769376	0.012397959702432687	0.23214285714285715	0.3069523727787456	0.2075634930425733	0.7871963291099928	0.47301480890040526	0.6261962898680585	0.5179559511004468	0.09187657430730478	0.6224885570053894
binding	1.0	0.01849568434032059	0.3232410270488043	0.01566297596543343	0.013860143133300128	0.10856009070294786	0.4395770077403222	0.4870957844225763	0.06065367723572628	0.8289858238298259	0.09060903226746383	0.7797942867780904	0.0493073047858942	0.2816930198379739
regulation	0.0	0.2379778051787916	0.1668071023604635	0.550094517958412	0.02227771060182187	0.19982993197278914	0.21548110846425228	0.28004947222248583	0.11362562571440986	0.6072195272601276	0.14284004311118736	0.8303072770147278	0.008438287153652392	0.23199588078068512
catalysis	0.0	0.2379778051787916	0.1668071023604635	0.550094517958412	0.02227771060182187	0.19982993197278914	0.21548110846425228	0.28004947222248583	0.11362562571440986	0.6072195272601276	0.14284004311118736	0.8303072770147278	0.008438287153652392	0.23199588078068512
regulation	0.0	0.030826140567200983	0.1668071023604635	0.550094517958412	0.02227771060182187	0.25623582766439906	0.21548110846425228	0.28004947222248583	0.11362562571440986	0.6072195272601276	0.14284004311118736	0.8303072770147278	0.008438287153652392	0.23199588078068512
binding	1.0	0.47842170160295927	0.2576022734060549	0.09829867674858221	0.01147823441071751	0.10714285714285715	0.302953476882253	0.08010270411697643	0.02718874626840388	0.6397467572575665	0.01125195611441641	0.727702765596558	0.04641057934508816	0.08803020070844358
catalysis	1.0	0.47842170160295927	0.2576022734060549	0.09829867674858221	0.01147823441071751	0.10714285714285715	0.302953476882253	0.08010270411697643	0.02718874626840388	0.6397467572575665	0.01125195611441641	0.727702765596558	0.04641057934508816	0.08803020070844358
reaction	1.0	0.47842170160295927	0.2576022734060549	0.09829867674858221	0.01147823441071751	0.10714285714285715	0.302953476882253	0.08010270411697643	0.02718874626840388	0.6397467572575665	0.01125195611441641	0.727702765596558	0.04641057934508816	0.08803020070844358
catalysis	0.0	0.1467324290998767	0.6371522945667273	0.0018903591682419658	0.049443162088594055	0.03373015873015873	0.38165796450631956	0.2893413298664819	0.1775945537961	0.6215369318609801	0.16480576592842489	0.6779796872414363	0.007745591939546599	0.2261948194089748
catalysis	0.0	0.13563501849568435	0.3568655261509055	0.019443694301917364	0.03931744100976973	0.08106575963718823	0.45752100928050027	0.3833837409549838	0.11351458423902433	0.8540521098540202	0.025528673790901946	0.8658248696839318	0.06385390428211588	0.20462584189132194
catalysis	0.0	0.6757090012330456	0.3066149659967694	0.0018903591682419658	0.042804737871648665	0.16865079365079366	0.40175450397686024	0.08208308423246884	0.14610482687136217	0.8630816975248198	0.05607305651865975	0.8571423030779414	0.0482367758186398	0.23826268302969622
catalysis	0.0	0.5745992601726264	0.36148147583298706	0.05671077504725898	0.061687182046884205	0.21598639455782315	0.5112718298196091	0.25951045636182146	0.04503470381812584	0.7621386281805994	0.06530279372071836	0.8082078437861989	0.0015113350125944584	0.16496800618917873
catalysis	0.0	0.49445129469790383	0.44700617789961583	0.043478260869565216	0.012865949523180247	0.10459183673469388	0.6486631301334436	0.5423076071450036	0.011201657448100935	0.8644883924132635	0.00559693712207587	0.9337017003144134	0.11782115869017631	0.46251174055128186
binding	0.0	0.1935881627620222	0.4357115895668353	0.005671077504725897	0.09651520492575173	0.1709183673469388	0.6662638389864515	0.5090293132407785	0.3078892437548725	0.8439265430331885	0.14427775797773884	0.5201265927519444	0.05579345088161208	0.4543328132560204
binding	1.0	0.5647348951911221	0.33173452697318506	0.09289765055360517	0.021778689749676235	0.18509070294784583	0.3238525789863123	0.25951045636182146	0.1066558363640483	0.766997092453939	0.021277598128673258	0.7932124462187656	0.036272040302266995	0.10769222807848255
catalysis	1.0	0.5647348951911221	0.33173452697318506	0.09289765055360517	0.021778689749676235	0.18509070294784583	0.3238525789863123	0.25951045636182146	0.1066558363640483	0.766997092453939	0.021277598128673258	0.7932124462187656	0.036272040302266995	0.10769222807848255
reaction	1.0	0.5647348951911221	0.33173452697318506	0.09289765055360517	0.021778689749676235	0.18509070294784583	0.3238525789863123	0.25951045636182146	0.1066558363640483	0.766997092453939	0.021277598128673258	0.7932124462187656	0.036272040302266995	0.10769222807848255
binding	1.0	0.013563501849568421	0.432502538645234	0.052930056710775046	0.12022623766724531	0.22675736961451254	0.6294804914652334	0.6041526300306512	0.14406002822966973	0.8969007517437745	0.023257554129124208	0.9392259122124772	0.052644836272040293	0.5410796391025691
catalysis	1.0	0.013563501849568421	0.432502538645234	0.052930056710775046	0.12022623766724531	0.22675736961451254	0.6294804914652334	0.6041526300306512	0.14406002822966973	0.8969007517437745	0.023257554129124208	0.9392259122124772	0.052644836272040293	0.5410796391025691
reaction	1.0	0.013563501849568421	0.432502538645234	0.052930056710775046	0.12022623766724531	0.22675736961451254	0.6294804914652334	0.6041526300306512	0.14406002822966973	0.8969007517437745	0.023257554129124208	0.9392259122124772	0.052644836272040293	0.5410796391025691
